Year;Month;Region;Mean Mesozooplankton abundance #m^3;mean CCS mm
2002;12;B1;41.46666667;2.27
2003;1;B1;4.25;2.4025
2003;2;B1;23.33333333;2.575
2003;3;B1;56.33333333;1.795
2003;4;B1;177.0833333;1.7825
2003;5;B1;401.8333333;1.9525
2003;6;B1;1005.083333;1.1475
2003;7;B1;358.5833333;1.01
2003;8;B1;441.4166667;1.585
2003;9;B1;170.1666667;1.445
2003;10;B1;58.83333333;2.0725
2003;11;B1;96.83333333;2.225
2003;12;B1;9.083333333;2.58
2004;1;B1;3.5;2.393333333
2004;2;B1;32.33333333;2.3825
2004;3;B1;35.25;2.21
2004;4;B1;462.7777778;1.763333333
2004;5;B1;186.2222222;1.553333333
2004;6;B1;254.9166667;2.056666667
2004;7;B1;1328.916667;1.1375
2004;8;B1;1007.583333;1.3475
2004;9;B1;119.1111111;1.836666667
2004;10;B1;;
2004;11;B1;19.75;2.09
2004;12;B1;10.33333333;2.47
2005;1;B1;6.25;2.525
2005;2;B1;9.5;2.0225
2005;3;B1;;
2005;4;B1;791.0833333;2.8075
2005;5;B1;278.8333333;2.2525
2005;6;B1;;
2005;7;B1;779.5;1.1775
2005;8;B1;332.5555556;1.19
2005;9;B1;697.3333333;1.4325
2005;10;B1;103;2.1825
2005;11;B1;147.25;1.955
2005;12;B1;2.888888889;2.3
2006;1;B1;38.5;2.68
2006;2;B1;20.75;2.035
2006;3;B1;134.6;1.6125
2006;4;B1;208.3333333;2.5475
2006;5;B1;512.1666667;1.3425
2006;6;B1;685;1.645
2006;7;B1;1062.25;0.9925
2006;8;B1;226.5;1.34
2006;9;B1;241.8333333;1.3675
2006;10;B1;;
2006;11;B1;35.5;1.855
2006;12;B1;7.916666667;2.475
2007;1;B1;4.416666667;1.915
2007;2;B1;24.41666667;2.6925
2007;3;B1;2.444444444;2.653333333
2007;4;B1;407.5;1.19
2007;5;B1;308.5833333;1.9225
2007;6;B1;1013.333333;0.96
2007;7;B1;54.41666667;2.115
2007;8;B1;37.5;1.483333333
2007;9;B1;44.44444444;0.915
2007;10;B1;47;1.585
2007;11;B1;0.166666667;2.68
2007;12;B1;7.75;2.3075
2008;1;B1;2.583333333;2.496666667
2008;2;B1;4.416666667;2.6
2008;3;B1;;
2008;4;B1;305.25;2.365
2008;5;B1;;
2008;6;B1;;
2008;7;B1;949;1.17
2008;8;B1;400.75;1.485
2008;9;B1;898.0833333;1.5575
2008;10;B1;336.1666667;1.8825
2008;11;B1;63.08333333;1.675
2008;12;B1;15.58333333;2.3
2009;1;B1;6;0.72
2009;2;B1;21.41666667;2.16
2009;3;B1;91.5;2.07
2009;4;B1;338.6666667;2.86
2009;5;B1;163.9166667;1.55
2009;6;B1;912.8888889;2.14
2009;7;B1;388.0833333;1.72
2009;8;B1;554.8333333;1.61
2009;9;B1;132.3333333;1.643333333
2009;10;B1;107.8333333;1.975
2009;11;B1;19.66666667;2.076666667
2009;12;B1;9.25;1.92
2010;1;B1;10.25;0.855
2010;2;B1;71.91666667;2.343333333
2010;3;B1;120;1.8775
2010;4;B1;;
2010;5;B1;393.75;2.1875
2010;6;B1;390.6666667;1.2075
2010;7;B1;264.75;1.83
2010;8;B1;383.9166667;1.3
2010;9;B1;371.6666667;1.5025
2010;10;B1;28;2.255
2010;11;B1;238.0833333;1.52
2010;12;B1;9;2.385
2011;1;B1;15.25;2.2175
2011;2;B1;0.5;2.61
2011;3;B1;43.91666667;1.5
2011;4;B1;213.3333333;2.19
2011;5;B1;919.6666667;1.305
2011;6;B1;956.6666667;1.233333333
2011;7;B1;567;1.68
2011;8;B1;;
2011;9;B1;123;2.065
2011;10;B1;200.1666667;1.88
2011;11;B1;76.08333333;1.85
2011;12;B1;63.75;2.3375
1958;1;B2;8.333333333;2.63
1958;2;B2;5.962962963;2.441666667
1958;3;B2;68.24242424;1.56
1958;4;B2;205.9814815;2.19
1958;5;B2;218.8431373;1.814117647
1958;6;B2;615.9791667;1.9375
1958;7;B2;;
1958;8;B2;187.1851852;2.079444444
1958;9;B2;217.2222222;1.408421053
1958;10;B2;63.94444444;1.8
1958;11;B2;20.77777778;2.172307692
1958;12;B2;13.48333333;2.252
1959;1;B2;7;2.403333333
1959;2;B2;;
1959;3;B2;31.18518519;2.6825
1959;4;B2;260.1111111;1.383333333
1959;5;B2;577.6666667;1.766666667
1959;6;B2;890.2807018;1.172631579
1959;7;B2;622.1;1.312
1959;8;B2;1362.518519;1.214444444
1959;9;B2;599.5740741;1.321111111
1959;10;B2;146.6444444;1.556666667
1959;11;B2;103.7777778;1.904444444
1959;12;B2;21.33333333;2.68
1960;1;B2;5.541666667;2.51375
1960;2;B2;9.583333333;2.033333333
1960;3;B2;15.29411765;2.022
1960;4;B2;156.3333333;1.528333333
1960;5;B2;589.6969697;1.418181818
1960;6;B2;821.8333333;1.46
1960;7;B2;715.25;2.0005
1960;8;B2;404.9444444;1.809
1960;9;B2;1085.897436;1.745384615
1960;10;B2;293.3;1.6175
1960;11;B2;108.0877193;1.977894737
1960;12;B2;21.44444444;2.583333333
1961;1;B2;12.2962963;2.436666667
1961;2;B2;0.944444444;2.5025
1961;3;B2;12.66666667;1.952
1961;4;B2;77.72222222;1.931666667
1961;5;B2;746.2777778;1.618333333
1961;6;B2;117.5111111;1.464444444
1961;7;B2;293;1.291666667
1961;8;B2;2439;1.311666667
1961;9;B2;181.8333333;1.645
1961;10;B2;250.2857143;1.671428571
1961;11;B2;69.11111111;1.664615385
1961;12;B2;14.33333333;2.67
1962;1;B2;17.1372549;2.085714286
1962;2;B2;;
1962;3;B2;53;1.253333333
1962;4;B2;146.4444444;1.911111111
1962;5;B2;497.8235294;1.174117647
1962;6;B2;414.372549;1.33
1962;7;B2;522.4888889;1.324666667
1962;8;B2;639.6444444;1.163333333
1962;9;B2;235.6666667;1.657857143
1962;10;B2;64.22916667;2.016875
1962;11;B2;47.88888889;2.030714286
1962;12;B2;7.857142857;2.135333333
1963;1;B2;11.58730159;2.213888889
1963;2;B2;5.666666667;2.392
1963;3;B2;30.08333333;1.818461538
1963;4;B2;198.8222222;1.745333333
1963;5;B2;302.6666667;1.518333333
1963;6;B2;1124.458333;1.214375
1963;7;B2;526.2083333;1.621875
1963;8;B2;428.5238095;2.060714286
1963;9;B2;261.7142857;1.952142857
1963;10;B2;15.08888889;2.418
1963;11;B2;18.85714286;2.304285714
1963;12;B2;6.261904762;2.515
1964;1;B2;13.61904762;2.166923077
1964;2;B2;4.047619048;2.685384615
1964;3;B2;13.95238095;2.665
1964;4;B2;73.57142857;1.894545455
1964;5;B2;404.1555556;1.915333333
1964;6;B2;1164.5;1.63
1964;7;B2;253.4444444;1.64
1964;8;B2;240.5882353;1.203529412
1964;9;B2;82.36507937;2.215882353
1964;10;B2;102.9666667;2.298235294
1964;11;B2;;
1964;12;B2;13.73015873;2.444
1965;1;B2;2.871794872;2.637142857
1965;2;B2;6.452380952;2.386666667
1965;3;B2;40.35897436;2.026363636
1965;4;B2;14.45833333;2.388333333
1965;5;B2;695.8888889;1.845
1965;6;B2;282.7777778;1.244
1965;7;B2;164.2222222;1.872666667
1965;8;B2;231.7971014;1.782631579
1965;9;B2;761.25;1.296666667
1965;10;B2;175.5507246;1.793478261
1965;11;B2;12.47619048;2.495
1965;12;B2;0.458333333;2.59
1966;1;B2;7.579710145;2.533636364
1966;2;B2;16.11111111;2.128
1966;3;B2;62.9047619;2.1075
1966;4;B2;175.4313725;2.360625
1966;5;B2;251.9487179;2.093076923
1966;6;B2;325.625;2.24875
1966;7;B2;775.0897436;2.04
1966;8;B2;451.3333333;1.661428571
1966;9;B2;490;1.641666667
1966;10;B2;192.8333333;1.776
1966;11;B2;25.19047619;2.245
1966;12;B2;24.14814815;2.472222222
1967;1;B2;3.066666667;2.530909091
1967;2;B2;4.296296296;2.69
1967;3;B2;19.34920635;2.293333333
1967;4;B2;25.66666667;2.1875
1967;5;B2;150.9047619;1.979285714
1967;6;B2;196.1190476;1.682307692
1967;7;B2;257.1333333;1.652307692
1967;8;B2;375.1960784;1.804615385
1967;9;B2;1157.333333;1.145555556
1967;10;B2;30.83333333;1.6275
1967;11;B2;5.888888889;1.545
1967;12;B2;5.555555556;
1968;1;B2;2.41025641;2.4725
1968;2;B2;10.57142857;2.106
1968;3;B2;6.058823529;2.074285714
1968;4;B2;;
1968;5;B2;273.7222222;0.896
1968;6;B2;304.6666667;1.08875
1968;7;B2;304.4166667;1.725833333
1968;8;B2;915.5;1.639375
1968;9;B2;560.4166667;1.185
1968;10;B2;180.6363636;1.784761905
1968;11;B2;32.51851852;1.795
1968;12;B2;24.19607843;2.146428571
1969;1;B2;3.393939394;2.271538462
1969;2;B2;2.979166667;2.32
1969;3;B2;11.81818182;2.025
1969;4;B2;133.1;2.085
1969;5;B2;;
1969;6;B2;386.0952381;1.058571429
1969;7;B2;398.0555556;1.272222222
1969;8;B2;438.8039216;1.722857143
1969;9;B2;587.2333333;1.413
1969;10;B2;240.75;1.545
1969;11;B2;33.3;2.018571429
1969;12;B2;36.61111111;2.133333333
1970;1;B2;8.939393939;2.17625
1970;2;B2;0.166666667;2.27
1970;3;B2;2.962962963;2.588571429
1970;4;B2;383.3333333;0.68
1970;5;B2;154.4166667;2.057333333
1970;6;B2;58.61111111;0.9475
1970;7;B2;365.6190476;1.402
1970;8;B2;224.3866667;1.513076923
1970;9;B2;146.7777778;2.004285714
1970;10;B2;61.75;1.5225
1970;11;B2;29.87878788;2.24
1970;12;B2;9.479166667;2.305
1971;1;B2;1.333333333;2.415
1971;2;B2;;
1971;3;B2;10.52083333;2.075
1971;4;B2;209.3777778;1.518
1971;5;B2;137.7692308;1.843636364
1971;6;B2;526.2857143;1.563333333
1971;7;B2;505.0416667;1.292666667
1971;8;B2;989;1.135384615
1971;9;B2;172.1960784;1.43375
1971;10;B2;79.51851852;1.635555556
1971;11;B2;28.45238095;2.163076923
1971;12;B2;13.45833333;2.13375
1972;1;B2;14.70833333;2.190909091
1972;2;B2;4.291666667;2.431666667
1972;3;B2;5.4;1.5375
1972;4;B2;97.72222222;1.95
1972;5;B2;353.6315789;1.505833333
1972;6;B2;250.5882353;1.24
1972;7;B2;316.1764706;1.022666667
1972;8;B2;173.4545455;1.17
1972;9;B2;164.8461538;1.309230769
1972;10;B2;21.79166667;2.077142857
1972;11;B2;23.16666667;2.3025
1972;12;B2;30.22222222;1.786666667
1973;1;B2;11.27777778;2.22
1973;2;B2;3.888888889;2.744
1973;3;B2;53.73333333;1.922
1973;4;B2;50.41666667;2.01
1973;5;B2;88.23809524;1.6225
1973;6;B2;349.3833333;1.224545455
1973;7;B2;182.5438596;1.441666667
1973;8;B2;122.5977011;1.3632
1973;9;B2;273.5333333;1.343333333
1973;10;B2;62.41666667;2.31375
1973;11;B2;;
1973;12;B2;14.22916667;2.325
1974;1;B2;13.72222222;2.091666667
1974;2;B2;1.854166667;2.608181818
1974;3;B2;2.9;2.346666667
1974;4;B2;116.7380952;1.534444444
1974;5;B2;556.6666667;1.32
1974;6;B2;596.9;1.371
1974;7;B2;1111.111111;1.1
1974;8;B2;1116.111111;1.014666667
1974;9;B2;810.9583333;1.396923077
1974;10;B2;61.33333333;1.711666667
1974;11;B2;21.13333333;2.398888889
1974;12;B2;9.333333333;1.885
1975;1;B2;10.41666667;2.447142857
1975;2;B2;17.95238095;2.199230769
1975;3;B2;19.1875;1.5
1975;4;B2;73.52777778;1.265714286
1975;5;B2;1247.888889;0.98
1975;6;B2;3092.888889;1.086
1975;7;B2;263.2222222;1.063333333
1975;8;B2;821.5333333;1.036
1975;9;B2;635.0555556;1.415
1975;10;B2;88.77777778;1.641666667
1975;11;B2;25.04761905;1.334285714
1975;12;B2;6.875;2.43
1976;1;B2;9.388888889;1.496666667
1976;2;B2;18.16666667;2
1976;3;B2;23.94444444;1.556666667
1976;4;B2;;
1976;5;B2;;
1976;6;B2;1688.888889;1.145
1976;7;B2;673.5555556;1.065
1976;8;B2;1303.714286;1.074285714
1976;9;B2;524;0.95
1976;10;B2;92.8627451;2.137647059
1976;11;B2;41.62222222;1.734166667
1976;12;B2;11.33333333;2.145384615
1977;1;B2;5.148148148;1.92
1977;2;B2;5.333333333;1.876666667
1977;3;B2;22.44444444;2.7
1977;4;B2;39.1875;2.22875
1977;5;B2;137.0208333;1.674285714
1977;6;B2;133.7291667;1.121818182
1977;7;B2;198.5555556;1.023333333
1977;8;B2;710.2;1.102857143
1977;9;B2;744.125;0.970625
1977;10;B2;218.1960784;1.583529412
1977;11;B2;74.27083333;2.316875
1977;12;B2;10.88888889;2.65
1978;1;B2;21.72222222;2.375
1978;2;B2;10.06666667;2.305
1978;3;B2;17.95238095;1.48
1978;4;B2;20.02083333;2.219166667
1978;5;B2;105;1.032
1978;6;B2;184.8958333;1.436
1978;7;B2;270.6458333;1.55125
1978;8;B2;355.7619048;1.04
1978;9;B2;576.4761905;1.474285714
1978;10;B2;86.08888889;1.857333333
1978;11;B2;30.31372549;2.185454545
1978;12;B2;16.70588235;2.113333333
1979;1;B2;2.291666667;2.652857143
1979;2;B2;12.27777778;2.31
1979;3;B2;22.47916667;2.494545455
1979;4;B2;76.0952381;2.18
1979;5;B2;187.7777778;1.699285714
1979;6;B2;335.4791667;1.9475
1979;7;B2;576.75;1.303333333
1979;8;B2;1067.770833;1.2975
1979;9;B2;191.4444444;1.553571429
1979;10;B2;230.3529412;1.941764706
1979;11;B2;18.42222222;2.343
1979;12;B2;14.58333333;2.381538462
1980;1;B2;0.333333333;2.7
1980;2;B2;1.818181818;2.6
1980;3;B2;8.333333333;2.067777778
1980;4;B2;53.05555556;1.693333333
1980;5;B2;59.95833333;1.369
1980;6;B2;122.3333333;1.5
1980;7;B2;206.8444444;1.5225
1980;8;B2;801.6458333;1.184375
1980;9;B2;552.2083333;1.585
1980;10;B2;77.14035088;2.227333333
1980;11;B2;7.833333333;2.47
1980;12;B2;7.647058824;2.349230769
1981;1;B2;1.916666667;2.614
1981;2;B2;1.476190476;2.7
1981;3;B2;8.361111111;2.588235294
1981;4;B2;101.4444444;1.988333333
1981;5;B2;283.7849462;1.786785714
1981;6;B2;134.8333333;1.782
1981;7;B2;414.4561404;1.323333333
1981;8;B2;889.2592593;1.107777778
1981;9;B2;99;1.271666667
1981;10;B2;53.11764706;2.046470588
1981;11;B2;29.81666667;2.145882353
1981;12;B2;2.820512821;2.777142857
1982;1;B2;3.133333333;2.653333333
1982;2;B2;4.555555556;2.57
1982;3;B2;20.45238095;2.1675
1982;4;B2;255.037037;2.258125
1982;5;B2;179.6862745;1.9375
1982;6;B2;143.1458333;1.258461538
1982;7;B2;669.5238095;1.079411765
1982;8;B2;384.8611111;1.036315789
1982;9;B2;210.9259259;1.735555556
1982;10;B2;115.2533333;2.103043478
1982;11;B2;6.9375;2.0025
1982;12;B2;2.6;2.627272727
1983;1;B2;4.5;2.375
1983;2;B2;0.5;
1983;3;B2;16.98484848;1.856666667
1983;4;B2;59.88888889;1.78625
1983;5;B2;268.6666667;1.082
1983;6;B2;659.031746;1.511666667
1983;7;B2;1119.395833;1.338125
1983;8;B2;1000.746032;1.307142857
1983;9;B2;1458.578947;1.445263158
1983;10;B2;188.6111111;1.633333333
1983;11;B2;25.34920635;1.8325
1983;12;B2;27.91666667;2.1825
1984;1;B2;4.904761905;2.569090909
1984;2;B2;24.33333333;2.034
1984;3;B2;37.66666667;2.038
1984;4;B2;90.06666667;2.02
1984;5;B2;372.4444444;1.16
1984;6;B2;1637.388889;1.370555556
1984;7;B2;989.1960784;1.324705882
1984;8;B2;560.5;0.925
1984;9;B2;771.8888889;1.284444444
1984;10;B2;154.2564103;1.893076923
1984;11;B2;48.54166667;1.956875
1984;12;B2;20.47916667;2.38
1985;1;B2;2.083333333;2.636666667
1985;2;B2;11.95238095;1.975
1985;3;B2;22.85964912;2.055384615
1985;4;B2;261.6666667;1.31952381
1985;5;B2;422.9074074;1.301666667
1985;6;B2;573.4313725;1.397647059
1985;7;B2;776.1363636;1.247142857
1985;8;B2;983.1515152;1.213636364
1985;9;B2;889.7166667;1.2125
1985;10;B2;691.4047619;1.199285714
1985;11;B2;78.0877193;1.385789474
1985;12;B2;24.22222222;1.56
1986;1;B2;18.92592593;2.085
1986;2;B2;;
1986;3;B2;6.538461538;2.206666667
1986;4;B2;156.95;1.839473684
1986;5;B2;461.5740741;1.618823529
1986;6;B2;564.3703704;1.0825
1986;7;B2;581.0833333;1.346
1986;8;B2;1039.62963;1.255555556
1986;9;B2;438.6363636;1.372727273
1986;10;B2;404.4166667;1.391
1986;11;B2;42.66666667;1.691764706
1986;12;B2;14.03703704;2.02125
1987;1;B2;18.04166667;1.976666667
1987;2;B2;11.44444444;2.391666667
1987;3;B2;4.055555556;2.48
1987;4;B2;230.1666667;1.444285714
1987;5;B2;328.8148148;1.22375
1987;6;B2;762.5;1.297142857
1987;7;B2;1121.333333;0.991666667
1987;8;B2;265.2222222;0.967777778
1987;9;B2;647.0740741;1.617777778
1987;10;B2;236.25;1.131428571
1987;11;B2;141.8333333;1.396666667
1987;12;B2;7.166666667;2.24
1988;1;B2;10.62962963;2.2625
1988;2;B2;3.166666667;1.565
1988;3;B2;202.2222222;1.376666667
1988;4;B2;98.62962963;1.728888889
1988;5;B2;336.7878788;1.0775
1988;6;B2;906;1.28625
1988;7;B2;759.8055556;1.112222222
1988;8;B2;538.5;1.376363636
1988;9;B2;413.6333333;1.23125
1988;10;B2;241.6388889;1.690833333
1988;11;B2;39.24242424;1.804444444
1988;12;B2;88;1.615
1989;1;B2;4.814814815;2.24
1989;2;B2;9.083333333;1.796
1989;3;B2;17.83333333;2.475
1989;4;B2;701.5;1.498333333
1989;5;B2;607.7777778;1.068
1989;6;B2;857.6666667;1.148888889
1989;7;B2;418.6666667;1.225555556
1989;8;B2;1542.111111;1.175
1989;9;B2;1678.888889;1.266666667
1989;10;B2;366.1111111;1.608888889
1989;11;B2;70.66666667;1.6625
1989;12;B2;13.92592593;2.41375
1990;1;B2;3.375;1.998
1990;2;B2;7.111111111;2.452222222
1990;3;B2;13.27777778;2.27
1990;4;B2;98.06666667;1.506
1990;5;B2;1569.740741;1.185555556
1990;6;B2;970.125;1.14625
1990;7;B2;739.1111111;1.198333333
1990;8;B2;671.3809524;1.251428571
1990;9;B2;1014.625;1.49
1990;10;B2;144.952381;1.685714286
1990;11;B2;94.85185185;1.594444444
1990;12;B2;11.22222222;2.001666667
1991;1;B2;15.76190476;1.996
1991;2;B2;0.708333333;2.87
1991;3;B2;32.33333333;1.696
1991;4;B2;36.33333333;1.88125
1991;5;B2;332.875;1.62875
1991;6;B2;547.3333333;1.497142857
1991;7;B2;233.2592593;1.964285714
1991;8;B2;486.037037;1.101428571
1991;9;B2;839.5555556;1.1825
1991;10;B2;133.1851852;1.801111111
1991;11;B2;31.61111111;2.028333333
1991;12;B2;11.55555556;2.0875
1992;1;B2;9.208333333;1.88
1992;2;B2;5.083333333;2.643333333
1992;3;B2;23.22222222;0.85
1992;4;B2;59.02777778;2.273333333
1992;5;B2;234.2222222;1.114
1992;6;B2;704.9583333;1.157142857
1992;7;B2;1106.666667;1.071666667
1992;8;B2;714.3333333;1.261111111
1992;9;B2;157.1111111;1.813333333
1992;10;B2;237.1;1.876
1992;11;B2;51.375;1.915
1992;12;B2;14.92592593;2.433333333
1993;1;B2;1.083333333;2.641428571
1993;2;B2;0.625;2.6625
1993;3;B2;6.377777778;2.27
1993;4;B2;230.9259259;1.66375
1993;5;B2;703.5185185;1.241111111
1993;6;B2;1560.444444;1.1875
1993;7;B2;1097.333333;1.0325
1993;8;B2;591.2592593;1.283333333
1993;9;B2;523.2962963;1.255555556
1993;10;B2;429.6296296;1.546666667
1993;11;B2;18.11111111;2.053333333
1993;12;B2;9.944444444;2.511666667
1994;1;B2;3.407407407;2.59
1994;2;B2;1;2.455
1994;3;B2;7.074074074;1.811666667
1994;4;B2;111.037037;2.565
1994;5;B2;560.8148148;1.985555556
1994;6;B2;264.1481481;1.667142857
1994;7;B2;680.8518519;1.138333333
1994;8;B2;1468.222222;0.95
1994;9;B2;1014.75;1.14
1994;10;B2;172.6296296;1.86
1994;11;B2;28.33333333;2.086
1994;12;B2;37.14814815;1.917142857
1995;1;B2;3.904761905;2.528
1995;2;B2;14;2.005
1995;3;B2;1.222222222;2.7
1995;4;B2;68.69047619;1.642
1995;5;B2;238.2666667;1.1275
1995;6;B2;862.7083333;1.076666667
1995;7;B2;370.2962963;1.171111111
1995;8;B2;676.6666667;1.142222222
1995;9;B2;278.7777778;1.763333333
1995;10;B2;272.2222222;1.688888889
1995;11;B2;23.5;1.903333333
1995;12;B2;4.814814815;2.488571429
1996;1;B2;8.185185185;2.414444444
1996;2;B2;9;2.32875
1996;3;B2;9.592592593;2.025
1996;4;B2;60.58333333;1.545
1996;5;B2;145.8333333;1.37
1996;6;B2;1504.555556;1.098
1996;7;B2;98.75;0.9675
1996;8;B2;738.375;0.98125
1996;9;B2;249.3333333;1.49
1996;10;B2;93.55555556;1.641666667
1996;11;B2;65.83333333;2.14125
1996;12;B2;8.5;2.595714286
1997;1;B2;12.29166667;2.341428571
1997;2;B2;4.791666667;1.903333333
1997;3;B2;22.45833333;2.221428571
1997;4;B2;59.79166667;2.128333333
1997;5;B2;205.0833333;1.737142857
1997;6;B2;904.75;1.14625
1997;7;B2;1508.259259;1.094285714
1997;8;B2;1287.041667;1.0275
1997;9;B2;187.7083333;1.64625
1997;10;B2;55.38888889;1.915
1997;11;B2;22.16666667;2.572
1997;12;B2;8.916666667;2.34625
1998;1;B2;6.333333333;1.946
1998;2;B2;4.333333333;1.68
1998;3;B2;7.541666667;2.595
1998;4;B2;108.2916667;2.147142857
1998;5;B2;453;1.50875
1998;6;B2;1993.333333;1.21
1998;7;B2;1302.291667;1.092857143
1998;8;B2;639.9333333;1.234
1998;9;B2;252.7083333;1.38625
1998;10;B2;217.3703704;1.854444444
1998;11;B2;93.625;2.25
1998;12;B2;6.833333333;2.75
1999;1;B2;;
1999;2;B2;3.111111111;2.55
1999;3;B2;27.16666667;2.525
1999;4;B2;135.0833333;2.1725
1999;5;B2;303.7916667;1.64625
1999;6;B2;387.25;1.2525
1999;7;B2;724.3333333;1.395
1999;8;B2;780.5555556;1.245
1999;9;B2;474.0416667;1.25875
1999;10;B2;135.1666667;2.048333333
1999;11;B2;52.36111111;2.380833333
1999;12;B2;18.23333333;2.518888889
2000;1;B2;6.333333333;2.282857143
2000;2;B2;1.96969697;2.173333333
2000;3;B2;23.25;2.7
2000;4;B2;327.6666667;2.1525
2000;5;B2;1341.791667;1.375
2000;6;B2;641.75;1.15375
2000;7;B2;753.875;1.13875
2000;8;B2;798.5454545;1.229090909
2000;9;B2;298;1.604444444
2000;10;B2;148;1.964285714
2000;11;B2;103.4074074;1.61125
2000;12;B2;8.090909091;2.31625
2001;1;B2;16.9;2.205
2001;2;B2;7.75;2.418333333
2001;3;B2;32.95833333;1.63
2001;4;B2;342.2916667;2.0025
2001;5;B2;548.5277778;1.336
2001;6;B2;1611.533333;1.16
2001;7;B2;1265.151515;1.093
2001;8;B2;441.5666667;1.423333333
2001;9;B2;899.6666667;1.25375
2001;10;B2;203.4333333;1.728
2001;11;B2;39.36111111;2.211666667
2001;12;B2;10.7;2.281
2002;1;B2;3.833333333;2.68
2002;2;B2;1.133333333;2.546
2002;3;B2;13.16666667;2.116666667
2002;4;B2;329.6;1.985
2002;5;B2;503.2121212;1.860909091
2002;6;B2;851.5757576;1.407777778
2002;7;B2;921.8333333;1.36125
2002;8;B2;845.4074074;1.566666667
2002;9;B2;802.1212121;1.844545455
2002;10;B2;354.0833333;1.345
2002;11;B2;42.25;2.56625
2002;12;B2;20.27272727;2.133
2003;1;B2;20.5;2.321
2003;2;B2;27.11111111;2.225555556
2003;3;B2;75.79166667;1.828
2003;4;B2;155.1111111;2.003333333
2003;5;B2;378.6;1.618888889
2003;6;B2;280.2333333;1.081428571
2003;7;B2;339.6060606;1.272
2003;8;B2;239.9333333;1.50875
2003;9;B2;540.4333333;1.895
2003;10;B2;127.3809524;2.684285714
2003;11;B2;72.85185185;2.28
2003;12;B2;18.23333333;2.512
2004;1;B2;5.966666667;2.52625
2004;2;B2;5.7;1.932
2004;3;B2;78.63333333;1.903333333
2004;4;B2;287.2666667;1.553
2004;5;B2;1016.138889;1.296
2004;6;B2;1131.7;1.308
2004;7;B2;1028.030303;1.383636364
2004;8;B2;1235;1.58875
2004;9;B2;1061.305556;1.416666667
2004;10;B2;344;1.783333333
2004;11;B2;65.66666667;2.415
2004;12;B2;14.48148148;2.297777778
2005;1;B2;2.566666667;2.22
2005;2;B2;9.133333333;2.061666667
2005;3;B2;19.33333333;1.68
2005;4;B2;117.0606061;2.1
2005;5;B2;143.4242424;2.349090909
2005;6;B2;531.5833333;1.765
2005;7;B2;809.2222222;1.694444444
2005;8;B2;725.8181818;1.897272727
2005;9;B2;436.6969697;1.381818182
2005;10;B2;154.2777778;1.783333333
2005;11;B2;88.47222222;1.855454545
2005;12;B2;18.82051282;2.31
2006;1;B2;11;2.441428571
2006;2;B2;11.88888889;2.181666667
2006;3;B2;20.74074074;1.4925
2006;4;B2;165;1.57
2006;5;B2;1029.969697;1.409090909
2006;6;B2;890.3939394;1.433333333
2006;7;B2;442.8333333;1.333
2006;8;B2;239.3333333;1.7575
2006;9;B2;292.6666667;1.633636364
2006;10;B2;507.2222222;1.235
2006;11;B2;17.13333333;2.695555556
2006;12;B2;5.6;2.615714286
2007;1;B2;3.878787879;2.626
2007;2;B2;11.78787879;2.987142857
2007;3;B2;60.77777778;1.4825
2007;4;B2;554.4545455;1.271818182
2007;5;B2;317.7;1.55875
2007;6;B2;1082.055556;1.170833333
2007;7;B2;349.9722222;1.730833333
2007;8;B2;254;1.57
2007;9;B2;212.9393939;1.927272727
2007;10;B2;278.3333333;1.854545455
2007;11;B2;33.25641026;2.211666667
2007;12;B2;20.18181818;2.4375
2008;1;B2;6.444444444;2.18
2008;2;B2;15.78787879;2.13
2008;3;B2;25.9;2.685
2008;4;B2;194.9583333;2.225
2008;5;B2;177.2083333;1.715714286
2008;6;B2;302.3333333;1.45
2008;7;B2;750.3636364;1.333636364
2008;8;B2;268.2424242;1.390909091
2008;9;B2;567.4545455;1.63
2008;10;B2;322.8484848;1.737
2008;11;B2;19.08333333;2.67375
2008;12;B2;14.3030303;2.27875
2009;1;B2;2.212121212;2.546
2009;2;B2;4.575757576;
2009;3;B2;23.77777778;2.02
2009;4;B2;305.5151515;2.466363636
2009;5;B2;194.1212121;1.696666667
2009;6;B2;367.7878788;1.982222222
2009;7;B2;558.4848485;1.310909091
2009;8;B2;1435.424242;1.401111111
2009;9;B2;863.3939394;1.407272727
2009;10;B2;174.4814815;1.99375
2009;11;B2;23;2.455
2009;12;B2;7.25;2.685
2010;1;B2;0.545454545;2.686666667
2010;2;B2;11.12121212;1.896666667
2010;3;B2;57.66666667;1.805
2010;4;B2;223.7083333;1.67
2010;5;B2;642.2727273;1.461
2010;6;B2;955.8;1.103
2010;7;B2;542.5185185;1.116666667
2010;8;B2;625.1818182;1.272727273
2010;9;B2;635.875;1.76125
2010;10;B2;124.4871795;1.619230769
2010;11;B2;129.037037;1.96125
2010;12;B2;19.15151515;2.247777778
2011;1;B2;14.60606061;2.557142857
2011;2;B2;17.33333333;2.094285714
2011;3;B2;16.52777778;2.218333333
2011;4;B2;339.4444444;1.733636364
2011;5;B2;564.6666667;1.582
2011;6;B2;891.7272727;1.379090909
2011;7;B2;404.4848485;1.132727273
2011;8;B2;527.4166667;1.3925
2011;9;B2;471.3055556;1.444545455
2011;10;B2;250.6;1.199
2011;11;B2;124.0555556;1.5
2011;12;B2;32.33333333;2.405
1958;1;B4;2.208333333;2.056666667
